
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::24,'Salade féculents'::47,'Viande +'::0,'Vege +'::0,'Poisson'::37,'Vege'::12,'Produit laitier'::73,'Viande'::52,'Crème dessert'::0,'Œufs'::4,'Crudités'::32,'Charcuterie'::17,'Fruit'::32,'Fromage'::3])fitness197.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.30000000000000004 influence_sociale_moyenne: 0.9999999999999999
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::28,'Salade féculents'::50,'Viande +'::0,'Vege +'::0,'Poisson'::28,'Vege'::22,'Produit laitier'::52,'Viande'::51,'Crème dessert'::0,'Œufs'::11,'Crudités'::22,'Charcuterie'::21,'Fruit'::31,'Fromage'::7])fitness221.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.4 influence_sociale_moyenne: 0.0
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::28,'Salade féculents'::46,'Viande +'::0,'Vege +'::0,'Poisson'::30,'Vege'::23,'Produit laitier'::53,'Viande'::48,'Crème dessert'::2,'Œufs'::7,'Crudités'::26,'Charcuterie'::18,'Fruit'::32,'Fromage'::2])fitness215.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.4 influence_sociale_moyenne: 0.1
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::31,'Salade féculents'::47,'Viande +'::0,'Vege +'::0,'Poisson'::23,'Vege'::27,'Produit laitier'::67,'Viande'::51,'Crème dessert'::0,'Œufs'::6,'Crudités'::33,'Charcuterie'::13,'Fruit'::29,'Fromage'::2])fitness209.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.4 influence_sociale_moyenne: 0.2
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::33,'Salade féculents'::49,'Viande +'::0,'Vege +'::0,'Poisson'::19,'Vege'::31,'Produit laitier'::62,'Viande'::51,'Crème dessert'::2,'Œufs'::5,'Crudités'::27,'Charcuterie'::20,'Fruit'::33,'Fromage'::1])fitness235.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.4 influence_sociale_moyenne: 0.30000000000000004
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::24,'Salade féculents'::50,'Viande +'::0,'Vege +'::0,'Poisson'::25,'Vege'::24,'Produit laitier'::66,'Viande'::52,'Crème dessert'::1,'Œufs'::2,'Crudités'::30,'Charcuterie'::20,'Fruit'::33,'Fromage'::3])fitness210.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.4 influence_sociale_moyenne: 0.4
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::30,'Salade féculents'::49,'Viande +'::0,'Vege +'::0,'Poisson'::30,'Vege'::19,'Produit laitier'::60,'Viande'::52,'Crème dessert'::1,'Œufs'::1,'Crudités'::22,'Charcuterie'::28,'Fruit'::30,'Fromage'::1])fitness237.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.4 influence_sociale_moyenne: 0.5
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::31,'Salade féculents'::50,'Viande +'::0,'Vege +'::0,'Poisson'::22,'Vege'::28,'Produit laitier'::61,'Viande'::51,'Crème dessert'::2,'Œufs'::8,'Crudités'::22,'Charcuterie'::20,'Fruit'::33,'Fromage'::0])fitness232.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.4 influence_sociale_moyenne: 0.6
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::26,'Salade féculents'::49,'Viande +'::0,'Vege +'::0,'Poisson'::24,'Vege'::24,'Produit laitier'::73,'Viande'::53,'Crème dessert'::6,'Œufs'::2,'Crudités'::26,'Charcuterie'::26,'Fruit'::29,'Fromage'::3])fitness217.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.0
self.nb_tot_simmap(['Pizza'::0,'Dessert gourmand'::21,'Salade féculents'::42,'Viande +'::0,'Vege +'::0,'Poisson'::26,'Vege'::23,'Produit laitier'::72,'Viande'::52,'Crème dessert'::3,'Œufs'::6,'Crudités'::36,'Charcuterie'::25,'Fruit'::24,'Fromage'::11])fitness189.0choix_personnel_moyenne0.0 influence_env_moyenne: 0.0 influence_sociale_moyenne: 0.1
