coeff_autre_moyenne,coeff_autre_sociale_et,coeff_amis_moyenne,coeff_amis_et,influence_sociale_moyenne,influence_sociale_et,influence_env_moyenne,influence_env_et,delta_moyenne,delat_et,choix_personnel_moyenne,choix_personnel_et,proba_depassement1point,proba_manque1point,proba_depassement2points,force_perception_plat,proba_autre_entree,proba_autre_dessert,proba_encore,temps_entre_groupes,seuil_influence_etudiant_queue,Charcuterie_correction,Crudites_correction,Entree_poisson_correction,Salade_feculents_correction,Viande___correction,Pizza_correction,Accompagnement___correction,Accompagnement_correction,Viande_correction,Poisson_correction,Vege_correction,Fruit_correction,Produit_laitier_correction,Creme_dessert_correction,Fruits_gourmands_correction,Dessert_gourmand_correction,Fromage_correction,fitness
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,9,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.65,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,221.0
0.7,0.6,0.5,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.9,192.0
0.4,0.9,0.3,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,-0.35,-0.05,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,195.0
0.6,0.6,0.2,0.3,0.6,0.6,0.8,0.2,0.3,0.4,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,59.0,9,0.55,-0.1,-0.85,0.7,-0.9,0.4,-0.7,-0.15,-0.6,-0.25,0.4,-0.85,-0.15,-0.4,-0.7,0.8,0.9,213.0
0.5,0.4,0.2,0.5,0.9,0.2,0.8,0.2,0.8,0.5,0.1,0.0,0.6,0.9,0.2,2.8,0.2,0.3,0.8,11.0,6,0.4,0.65,0.3,-0.2,-0.15,0.4,-0.7,-0.15,-0.6,-0.25,0.4,-0.85,-0.15,-0.4,-0.7,0.75,-0.3,228.0
0.5,0.4,0.2,0.5,0.9,0.9,0.6,0.4,0.7,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,-0.45,244.0
0.7,1.0,0.2,0.5,0.9,0.9,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,-0.45,185.0
0.9,0.6,0.2,0.5,0.1,0.2,0.8,0.2,0.8,0.5,0.1,0.0,0.6,0.9,0.2,2.8,0.2,0.3,0.8,11.0,6,0.4,0.65,0.3,-0.2,-0.15,-0.6,0.65,-0.9,0.25,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,183.0
0.0,0.1,0.5,1.0,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,194.0
0.0,0.6,0.5,0.5,0.1,0.9,0.6,0.4,0.7,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,59.0,9,0.55,-0.1,-0.85,0.7,-0.9,-0.6,0.65,-0.9,0.25,-0.3,-0.3,0.85,0.45,-0.55,-0.5,0.6,-0.45,220.0
0.5,1.0,0.4,0.0,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,197.0
0.5,1.0,0.4,0.3,0.6,0.6,0.8,0.2,0.3,0.4,0.1,0.6,0.8,0.9,1.0,1.3,0.4,0.5,0.9,22.0,1,0.1,-0.35,0.9,-0.35,-0.05,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,229.0
0.1,0.1,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,10,0.15,-0.35,0.95,0.15,0.7,-0.9,-0.55,-0.85,0.65,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,229.0
0.9,0.6,0.2,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,196.0
0.6,0.6,0.2,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.95,-0.1,0.2,0.05,-1.0,212.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,-0.35,-0.05,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,216.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.95,-0.1,0.2,0.05,-1.0,203.0
0.7,1.0,0.0,0.5,0.9,0.9,0.6,0.1,0.8,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.65,-0.75,-0.3,-0.95,0.85,-0.55,-0.5,0.6,0.15,183.0
0.9,0.6,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,10,0.15,-0.35,0.95,0.15,0.7,-0.9,-0.55,-0.85,0.65,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,218.0
0.6,0.6,0.4,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,-0.45,201.0
0.1,0.1,0.7,0.0,0.2,0.8,0.9,0.1,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,10,0.15,-0.35,0.95,0.15,0.7,-0.9,-0.55,-0.85,0.65,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,214.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.1,-0.85,0.7,-0.9,-0.6,0.65,-0.9,0.25,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,214.0
0.5,1.0,0.2,0.3,0.6,0.6,0.8,0.2,0.3,0.4,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,59.0,9,0.55,-0.1,-0.85,0.7,-0.9,-0.6,0.65,-0.9,0.25,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,188.0
0.7,1.0,0.2,0.5,0.1,0.2,1.0,0.5,1.0,0.2,0.4,0.6,0.7,0.9,0.1,2.3,0.1,0.1,0.9,38.0,6,-0.75,-0.75,-0.45,-0.4,0.35,0.55,0.9,0.05,0.6,-0.2,-0.1,0.9,0.15,-0.6,-0.75,-0.05,0.85,200.0
0.0,0.6,0.5,0.5,0.9,0.9,0.6,0.4,0.7,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,210.0
0.0,0.6,0.5,1.0,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,-0.85,0.7,-0.9,-0.6,0.65,-0.9,0.25,-0.3,-0.3,0.85,0.45,-0.55,-0.5,0.6,-0.45,214.0
0.0,0.1,0.5,1.0,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,-0.45,221.0
0.5,1.0,0.4,0.5,0.1,0.2,0.8,0.2,0.8,0.5,0.1,0.0,0.6,0.9,0.2,2.8,0.2,0.3,0.8,11.0,6,0.4,0.65,0.3,-0.2,-0.15,0.4,-0.7,-0.15,-0.6,-0.25,0.4,-0.85,-0.15,-0.4,-0.7,0.8,0.9,218.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.3,0.6,0.6,0.5,0.6,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,-0.35,-0.05,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,219.0
0.5,0.4,0.2,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,10,0.15,-0.35,0.95,0.15,0.7,-0.9,-0.55,-0.85,0.65,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,218.0
0.7,1.0,0.2,0.5,0.1,0.6,0.8,0.2,0.8,0.5,0.1,0.0,0.6,0.9,0.2,2.8,0.2,0.3,0.8,11.0,6,0.4,0.65,0.3,-0.2,-0.15,0.4,-0.7,-0.15,-0.6,-0.25,0.4,-0.85,-0.15,-0.4,-0.7,0.8,0.9,242.0
0.1,0.1,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.3,0.6,0.6,0.5,0.6,0.0,2.8,0.3,0.6,0.6,21.0,10,0.15,-0.35,0.95,0.15,0.7,-0.9,-0.55,-0.85,0.65,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,202.0
0.5,1.0,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,-0.45,174.0
0.9,0.6,0.2,0.5,0.1,0.2,0.8,0.2,0.8,0.5,0.1,0.0,0.6,0.9,0.2,2.8,0.2,0.3,0.8,21.0,6,0.4,0.65,0.3,-0.2,-0.15,0.4,-0.7,-0.15,-0.6,-0.25,0.4,-0.85,-0.15,-0.4,-0.7,0.8,0.9,216.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,169.0
0.7,0.6,0.5,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.95,0.85,0.05,-0.15,0.8,0.9,198.0
0.7,0.6,0.5,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.9,22.0,1,0.1,-0.35,0.9,-0.35,-0.05,0.1,0.2,-0.35,0.9,-0.7,0.4,-0.85,-0.15,-0.4,-0.7,0.75,-0.3,238.0
0.1,0.1,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.7,0.0,0.2,1.5,0.0,0.4,0.8,59.0,9,0.55,-0.1,-0.85,0.7,-0.9,-0.6,0.65,-0.9,0.25,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,199.0
0.5,1.0,0.4,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.65,-0.75,-0.3,-0.95,0.85,-0.55,-0.5,0.6,0.15,200.0
0.1,0.1,0.7,0.5,0.9,0.9,0.6,0.4,0.7,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,59.0,9,0.55,-0.1,-0.85,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.95,0.85,0.05,-0.15,0.8,0.9,197.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,188.0
0.5,1.0,0.2,0.3,0.6,0.6,0.8,0.2,0.3,0.4,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,59.0,9,0.55,-0.1,-0.85,0.7,-0.9,-0.45,0.1,-0.65,0.9,-0.7,-0.55,-0.8,-0.15,-0.5,-0.85,0.3,0.6,212.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.9,183.0
0.6,0.6,0.2,0.3,0.6,0.6,0.8,0.2,0.3,0.4,0.1,0.6,0.8,0.9,1.0,1.3,0.4,0.5,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.9,205.0
0.5,1.0,0.4,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,-0.45,234.0
0.5,1.0,0.4,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.75,-0.3,-0.95,0.85,0.05,-0.15,-0.05,0.85,227.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,-0.45,177.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.65,-0.75,-0.3,-0.95,0.85,-0.55,-0.5,0.6,0.15,185.0
0.5,1.0,0.4,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.75,-0.3,-0.95,0.85,-0.55,-0.5,0.6,0.15,169.0
0.5,1.0,0.4,0.0,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.95,0.85,0.05,-0.15,0.8,0.9,212.0
0.5,1.0,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.3,0.6,194.0
0.1,0.1,0.7,0.0,0.2,0.8,0.9,0.1,0.9,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.65,-0.75,-0.3,-0.95,0.85,-0.55,-0.5,0.6,0.15,213.0
0.4,0.9,0.3,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,183.0
0.6,0.6,0.2,0.3,0.6,0.6,0.8,0.2,0.3,0.4,0.1,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,-0.45,206.0
0.5,0.4,0.2,0.5,0.9,0.9,0.6,0.4,0.7,0.8,0.9,0.8,0.7,0.0,0.2,1.5,0.0,0.4,0.8,18.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.9,-0.7,-0.55,-0.8,-0.15,-0.5,-0.85,0.3,0.6,243.0
0.7,1.0,0.2,0.5,0.9,0.9,0.5,0.3,0.9,0.2,0.5,0.6,0.8,0.9,1.0,1.3,0.4,0.5,0.9,22.0,1,0.1,-0.35,0.9,-0.35,-0.05,0.1,0.2,-0.35,0.9,-0.7,0.4,-0.85,-0.15,-0.4,-0.7,0.75,-0.3,213.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.6,0.65,-0.9,0.25,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,197.0
0.9,0.6,0.2,0.5,0.1,0.6,0.5,0.3,0.9,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.9,-0.7,-0.55,-0.8,-0.15,-0.5,-0.85,0.6,-0.45,199.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.7,-0.9,-0.6,0.65,-0.9,0.25,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,213.0
0.1,0.1,0.7,0.0,0.2,0.8,0.9,0.1,0.8,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.65,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,-0.45,188.0
0.0,0.6,0.5,0.5,0.1,0.2,1.0,0.5,1.0,0.2,0.4,0.6,0.7,0.9,0.1,2.3,0.1,0.1,0.9,38.0,6,-0.75,-0.75,-0.45,-0.4,0.35,0.55,0.9,0.05,0.6,-0.2,-0.1,0.9,0.15,-0.6,-0.75,0.8,0.9,200.0
0.7,1.0,0.0,0.5,0.9,0.9,0.6,0.1,0.8,0.3,0.6,0.6,0.5,0.6,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,158.0
0.1,0.1,0.7,0.5,0.9,0.9,0.6,0.4,0.7,0.8,0.9,0.8,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,9,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.65,-0.75,-0.3,-0.95,0.85,0.05,-0.15,0.8,0.9,214.0
0.5,0.4,0.2,0.5,0.9,0.9,0.6,0.1,0.8,0.3,0.6,0.6,0.5,0.6,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,-0.45,235.0
0.7,1.0,0.0,0.5,0.1,0.2,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.95,0.85,0.05,-0.15,0.8,0.9,224.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,-0.15,-0.55,-0.5,0.6,0.15,228.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,-0.6,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,185.0
0.5,1.0,0.4,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.95,0.85,0.05,-0.15,0.8,0.9,228.0
0.5,1.0,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,0.9,187.0
0.5,1.0,0.4,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.9,191.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.2,2.8,0.3,0.6,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,182.0
0.5,1.0,0.4,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.4,0.8,59.0,9,0.55,-0.1,-0.85,0.7,-0.9,-0.6,0.65,-0.9,0.25,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,178.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.9,-0.7,-0.55,-0.8,-0.15,-0.5,-0.85,0.3,0.6,192.0
0.1,0.1,0.7,0.0,0.2,0.8,0.9,0.1,0.9,0.3,0.6,0.6,0.5,0.6,0.2,2.8,0.3,0.6,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,-0.45,198.0
0.7,1.0,0.2,0.5,0.9,0.9,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.95,-0.1,0.2,0.05,-1.0,210.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,-0.45,181.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.95,0.85,-0.55,-0.5,0.6,0.15,207.0
0.7,1.0,0.0,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.6,21.0,1,-0.6,-0.2,0.1,0.9,-1.0,-0.45,0.1,-0.65,0.65,-0.75,-0.3,-0.95,0.85,-0.55,-0.5,0.6,0.15,203.0
0.5,1.0,0.5,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.65,0.85,-0.65,0.85,-0.75,-0.3,-0.95,0.85,-0.55,-0.5,0.6,0.15,201.0
0.5,0.4,0.2,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.9,201.0
0.7,1.0,0.0,0.0,0.1,0.6,0.5,0.3,0.4,0.8,0.3,0.7,0.6,0.3,0.6,0.6,0.2,0.1,0.0,20.0,10,0.6,0.2,0.0,0.85,0.7,-0.45,0.1,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,0.15,173.0
0.4,0.9,0.3,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.85,-0.65,0.85,-0.25,0.3,0.5,0.45,-0.55,-0.5,0.6,-0.45,181.0
0.0,0.6,0.5,0.5,0.1,0.6,0.5,0.3,0.9,0.2,0.5,0.6,0.5,0.9,0.0,1.0,1.0,1.0,0.8,21.0,6,-0.8,-0.55,0.45,0.05,0.35,0.1,0.2,-0.35,0.9,-0.7,-0.55,-0.8,0.45,-0.55,-0.5,0.6,-0.45,189.0
